Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Retirement Month,Retirement Year,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,Turbines or Hydrokinetic Buoys,Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Multiple Fuels?,Cofire Fuels?,Switch Between Oil and Natural Gas?
14328,Pacific Gas & Electric Co.,247,Hunters Point,CA,San Francisco,GT1,Petroleum Liquids,GT,,S,X,X,,,56.2, ,52.0,52.0, ,, , ,RE,X,6,1976,5,2006,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
17166,Sierra Pacific Power Co,6512,Farad,CA,Nevada,1,Conventional Hydroelectric,HY,,S,X,X,,,1.4, ,1.4,1.2, ,, , ,RE,X,1,1933,5,2006,N,Electric Utility,1,X,WAT,,,,,,,,,,,, ,,,,,,,,,,,
17166,Sierra Pacific Power Co,6512,Farad,CA,Nevada,2,Conventional Hydroelectric,HY,,S,X,X,,,1.4, ,1.4,1.2, ,, , ,RE,X,1,1933,5,2006,N,Electric Utility,1,X,WAT,,,,,,,,,,,, ,,,,,,,,,,,
10077,Kaweah Delta Hospital,10042,Kaweah Delta District Hospital,CA,Tulare,KDH1,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,RE,X,8,1984,11,2006,Y,Commercial Non-CHP,4,,NG,,,,,,,,,,,, ,,,,,,,,,,,
10077,Kaweah Delta Hospital,10042,Kaweah Delta District Hospital,CA,Tulare,KDH2,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,RE,X,8,1984,12,2006,Y,Commercial Non-CHP,4,,NG,,,,,,,,,,,, ,,,,,,,,,,,
10077,Kaweah Delta Hospital,10042,Kaweah Delta District Hospital,CA,Tulare,KDH3,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,0.7,0.800,0.7,0.7,1.7,, , ,RE,X,10,2001,5,2006,Y,Commercial Non-CHP,4,,NG,,,,,,,,,,,, ,10M,,,,,,,,,,
12869,Monterey Regional Waste Mgmt,10748,Marina Landfill Gas,CA,Monterey,LL1,Landfill Gas,IC,,S,X,X,,,0.8, ,0.7,0.7, ,N, , ,RE,X,4,1994,8,2006,N,Commercial Non-CHP,4,X,LFG,,,,,,,,,,N,, ,,,,,,,,,N,N,
49732,Chevron Products Company-Richmond,52105,Richmond Refinery TG800,CA,Contra Costa,GEN3,Other Gases,ST,,S,X,X,,,4.0, ,3.7,3.8, ,, , ,RE,X,1,1936,1,2006,Y,Industrial CHP,7,,OG,,,,,,,,,,,, ,,,,,,,,,,,
14328,Pacific Gas & Electric Co.,6212,Mobile GT,CA,Humboldt,1,Petroleum Liquids,GT,,S,X,X,,,13.3, ,15.0,15.0, ,, , ,RE,X,8,1975,3,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
17166,Sierra Pacific Power Co,6524,Portola,CA,Plumas,1,Petroleum Liquids,IC,,S,X,X,,,2.0, ,2.0,2.0, ,, , ,RE,X,1,1965,1,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
17166,Sierra Pacific Power Co,6524,Portola,CA,Plumas,2,Petroleum Liquids,IC,,S,X,X,,,2.0, ,2.0,2.0, ,, , ,RE,X,1,1965,1,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
17166,Sierra Pacific Power Co,6524,Portola,CA,Plumas,3,Petroleum Liquids,IC,,S,X,X,,,2.0, ,2.0,2.0, ,, , ,RE,X,1,1965,1,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
61208,"Red Marlin Wind Ventures, LLC",50553,Edom Hills Project 1 LLC,CA,Riverside,WGNS,Onshore Wind Turbine,WT,,W,X,X,,,11.0, ,6.5,10.2, ,, , ,RE,X,12,1985,8,2007,N,IPP Non-CHP,2,X,WND,,,,,,,,,,N,,139,,,,,,,,,,,
20541,Wheelabrator Environmental Systems,50881,Wheelabrator Shasta,CA,Shasta,GEN4,Wood/Wood Waste Biomass,ST,,S,X,X,,,7.8, ,3.5,3.5, ,, , ,RE,X,8,2000,12,2007,N,IPP Non-CHP,2,X,WDS,AB,NG,,,,,,,,,, ,,,,,,,,,,Y,
34691,Ormat Nevada Inc,54724,Ormesa II,CA,Imperial,OE10,Geothermal,ST,,S,X,X,,,1.2,0.800,0.9,1.1, ,, , ,RE,X,12,1987,4,2007,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,N,, ,,,,,,,,,N,,
34691,Ormat Nevada Inc,54724,Ormesa II,CA,Imperial,OE11,Geothermal,ST,,S,X,X,,,1.2,0.800,0.9,1.1, ,, , ,RE,X,12,1987,4,2007,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,N,, ,,,,,,,,,N,,
34691,Ormat Nevada Inc,54724,Ormesa II,CA,Imperial,OE12,Geothermal,ST,,S,X,X,,,1.2,0.800,0.9,1.1, ,, , ,RE,X,12,1987,4,2007,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,N,, ,,,,,,,,,N,,
34691,Ormat Nevada Inc,54724,Ormesa II,CA,Imperial,OE13,Geothermal,ST,,S,X,X,,,1.2,0.800,0.9,1.1, ,, , ,RE,X,12,1987,4,2007,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,N,, ,,,,,,,,,N,,
34691,Ormat Nevada Inc,54724,Ormesa II,CA,Imperial,OE21,Geothermal,ST,,S,X,X,,,1.2,0.800,0.9,1.1, ,, , ,RE,X,12,1987,4,2007,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,N,, ,,,,,,,,,N,,
34691,Ormat Nevada Inc,54724,Ormesa II,CA,Imperial,OE22,Geothermal,ST,,S,X,X,,,1.2,0.800,0.9,1.1, ,, , ,RE,X,12,1987,4,2007,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,N,, ,,,,,,,,,N,,
34691,Ormat Nevada Inc,54724,Ormesa II,CA,Imperial,OE23,Geothermal,ST,,S,X,X,,,1.2,0.800,0.9,1.1, ,, , ,RE,X,12,1987,4,2007,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,N,, ,,,,,,,,,N,,
34691,Ormat Nevada Inc,54724,Ormesa II,CA,Imperial,OE24,Geothermal,ST,,S,X,X,,,1.2,0.800,0.9,1.1, ,, , ,RE,X,12,1987,4,2007,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,N,, ,,,,,,,,,N,,
34691,Ormat Nevada Inc,54724,Ormesa II,CA,Imperial,OE25,Geothermal,ST,,S,X,X,,,1.2,0.800,0.9,1.1, ,, , ,RE,X,12,1987,4,2007,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,N,, ,,,,,,,,,N,,
34691,Ormat Nevada Inc,54724,Ormesa II,CA,Imperial,OE26,Geothermal,ST,,S,X,X,,,1.2,0.800,0.9,1.1, ,, , ,RE,X,12,1987,4,2007,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,N,, ,,,,,,,,,N,,
34691,Ormat Nevada Inc,54724,Ormesa II,CA,Imperial,OE27,Geothermal,ST,,S,X,X,,,1.2,0.800,0.9,1.1, ,, , ,RE,X,12,1987,4,2007,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,N,, ,,,,,,,,,N,,
34691,Ormat Nevada Inc,54724,Ormesa II,CA,Imperial,OEC1,Geothermal,ST,,S,X,X,,,1.2,0.800,0.9,1.1, ,, , ,RE,X,12,1987,4,2007,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,N,, ,,,,,,,,,N,,
34691,Ormat Nevada Inc,54724,Ormesa II,CA,Imperial,OEC2,Geothermal,ST,,S,X,X,,,1.2,0.800,0.9,1.1, ,, , ,RE,X,12,1987,4,2007,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,N,, ,,,,,,,,,N,,
34691,Ormat Nevada Inc,54724,Ormesa II,CA,Imperial,OEC3,Geothermal,ST,,S,X,X,,,1.2,0.800,0.9,1.1,0.9,N, , ,RE,X,12,1987,4,2007,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,N,, ,OVER,,,,,,,,N,,
34691,Ormat Nevada Inc,54724,Ormesa II,CA,Imperial,OEC4,Geothermal,ST,,S,X,X,,,1.2,0.800,0.9,1.1,0.9,N, , ,RE,X,12,1987,4,2007,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,N,, ,OVER,,,,,,,,N,,
34691,Ormat Nevada Inc,54724,Ormesa II,CA,Imperial,OEC5,Geothermal,ST,,S,X,X,,,1.2,0.800,0.9,1.1, ,, , ,RE,X,12,1987,4,2007,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,N,, ,,,,,,,,,N,,
34691,Ormat Nevada Inc,54724,Ormesa II,CA,Imperial,OEC6,Geothermal,ST,,S,X,X,,,1.2,0.800,0.9,1.1, ,, , ,RE,X,12,1987,4,2007,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,N,, ,,,,,,,,,N,,
34691,Ormat Nevada Inc,54724,Ormesa II,CA,Imperial,OEC7,Geothermal,ST,,S,X,X,,,1.2,0.800,0.9,1.1, ,, , ,RE,X,12,1987,4,2007,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,N,, ,,,,,,,,,N,,
34691,Ormat Nevada Inc,54724,Ormesa II,CA,Imperial,OEC8,Geothermal,ST,,S,X,X,,,1.2,0.800,0.9,1.1, ,, , ,RE,X,12,1987,4,2007,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,N,, ,,,,,,,,,N,,
34691,Ormat Nevada Inc,54724,Ormesa II,CA,Imperial,OEC9,Geothermal,ST,,S,X,X,,,1.2,0.800,0.9,1.1, ,, , ,RE,X,12,1987,4,2007,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,N,, ,,,,,,,,,N,,
57222,Liberty Utilities (CalPeco Electric) LLC,6518,Kings Beach,CA,Placer,1,Petroleum Liquids,IC,,S,X,X,,,2.7, ,2.7,2.7, ,N, , ,RE,X,1,1969,3,2008,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,N
57222,Liberty Utilities (CalPeco Electric) LLC,6518,Kings Beach,CA,Placer,2,Petroleum Liquids,IC,,S,X,X,,,2.7, ,2.7,2.7, ,N, , ,RE,X,1,1969,3,2008,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,N
57222,Liberty Utilities (CalPeco Electric) LLC,6518,Kings Beach,CA,Placer,3,Petroleum Liquids,IC,,S,X,X,,,2.7, ,2.7,2.7, ,N, , ,RE,X,1,1969,3,2008,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,N
57222,Liberty Utilities (CalPeco Electric) LLC,6518,Kings Beach,CA,Placer,4,Petroleum Liquids,IC,,S,X,X,,,2.7, ,2.7,2.7, ,N, , ,RE,X,1,1969,3,2008,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,N
57222,Liberty Utilities (CalPeco Electric) LLC,6518,Kings Beach,CA,Placer,5,Petroleum Liquids,IC,,S,X,X,,,2.7, ,2.7,2.7, ,N, , ,RE,X,1,1969,3,2008,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,N
57222,Liberty Utilities (CalPeco Electric) LLC,6518,Kings Beach,CA,Placer,6,Petroleum Liquids,IC,,S,X,X,,,2.7, ,2.7,2.7, ,N, , ,RE,X,1,1969,3,2008,N,Electric Utility,1,X,DFO,,,,,,,,,,,N, ,10M,,,,,,,,N,N,N
5901,Encina Joint Powers Authority,10026,Encina Water Pollution Control,CA,San Diego,EG1,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,RE,X,1,1984,2,2008,Y,Commercial Non-CHP,4,T,NG,,,,,,,,,,N,, ,,,,,,,,,,,
5901,Encina Joint Powers Authority,10026,Encina Water Pollution Control,CA,San Diego,EG2,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,RE,X,1,1984,5,2008,Y,Commercial Non-CHP,4,T,NG,,,,,,,,,,N,, ,,,,,,,,,,,
5901,Encina Joint Powers Authority,10026,Encina Water Pollution Control,CA,San Diego,EG3,Other Waste Biomass,IC,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,RE,X,1,1984,5,2008,Y,Commercial Non-CHP,4,T,OBG,NG,,,,,,,,,N,, ,,,,,,,,,,Y,
178,CES Placerita Inc,10677,CES Placerita Power Plant,CA,Los Angeles,UNT1,Natural Gas Fired Combined Cycle,CT,CESP,S,X,N,,,60.0,0.850,46.0,50.0,0.0,N, , ,RE,X,6,1988,1,2008,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,, ,12H,,,,,,,,,N,
12869,Monterey Regional Waste Mgmt,10748,Marina Landfill Gas,CA,Monterey,G4,Landfill Gas,IC,,S,X,X,,,0.9, ,0.9,0.9, ,N, , ,RE,X,3,1997,10,2008,N,Commercial Non-CHP,4,X,LFG,,,,,,,,,,N,, ,,,,,,,,,,N,N
34691,Ormat Nevada Inc,50766,Ormesa I,CA,Imperial,OE23,Geothermal,ST,,S,X,X,,,1.2,0.800,0.9,1.1, ,, , ,RE,X,12,1986,7,2008,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,,, ,,,,,,,,,N,,
16657,San Jose/Santa Clara Water P C,56080,SJ/SC WPCP,CA,Santa Clara,E1,Other Waste Biomass,IC,,S,X,X,,,0.8, ,0.8,0.8, ,N, , ,RE,X,2,1953,2,2008,Y,Commercial CHP,5,T,OBG,LFG,NG,DFO,,,,,,,N,N, ,1H,,,,,,,,,Y,Y
16657,San Jose/Santa Clara Water P C,56080,SJ/SC WPCP,CA,Santa Clara,E6,Other Waste Biomass,IC,,S,X,X,,,1.8, ,1.8,1.8, ,N, , ,RE,X,3,1963,3,2008,Y,Commercial CHP,5,T,OBG,LFG,NG,DFO,,,,,,,,N, ,1H,,,,,,,,Y,Y,Y
9216,Imperial Irrigation District,383,Brawley,CA,Imperial,GT1,Petroleum Liquids,GT,,S,X,X,,,11.5, ,9.0,11.0, ,, , ,RE,X,7,1962,12,2009,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
9216,Imperial Irrigation District,383,Brawley,CA,Imperial,GT2,Petroleum Liquids,GT,,S,X,X,,,11.5, ,9.0,11.0, ,, , ,RE,X,8,1962,12,2009,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
12397,Metropolitan Water District of S CA,7942,Diamond Valley Lake,CA,Riverside,1,Conventional Hydroelectric,HY,,S,X,X,,,3.3,0.900, , ,2.0,N, , ,RE,X,5,2001,10,2009,N,Electric Utility,1,X,WAT,,,,,,,,,,,, ,10M,,,,,,,,,,
12397,Metropolitan Water District of S CA,7942,Diamond Valley Lake,CA,Riverside,5,Conventional Hydroelectric,HY,,S,X,X,,,3.3,0.900, , ,2.0,N, , ,RE,X,12,2001,10,2009,N,Electric Utility,1,X,WAT,,,,,,,,,,,, ,10M,,,,,,,,,,
12397,Metropolitan Water District of S CA,7942,Diamond Valley Lake,CA,Riverside,9,Conventional Hydroelectric,HY,,S,X,X,,,3.3,0.900, , ,2.0,N, , ,RE,X,12,2001,10,2009,N,Electric Utility,1,X,WAT,,,,,,,,,,,, ,10M,,,,,,,,,,
22142,Santa Cruz Cogeneration Assoc,50064,Univ of Calif Santa Cruz Cogeneration,CA,Santa Cruz,002,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,0.2, ,0.2,0.2, ,, , ,RE,X,9,1988,8,2009,Y,Commercial CHP,5,T,NG,,,,,,,,,,N,, ,,,,,,,,,,,
15399,Avangrid Renewables LLC,55339,Phoenix Wind Power LLC,CA,Riverside,GEN1,Onshore Wind Turbine,WT,,S,X,X,,,2.1, ,1.5,1.5, ,N, , ,RE,X,6,1999,12,2009,N,IPP Non-CHP,2,X,WND,,,,,,,,,,N,,3,,,,,,,,,,,
14328,Pacific Gas & Electric Co.,246,Humboldt Bay,CA,Humboldt,ST1,Natural Gas Steam Turbine,ST,,S,X,X,,,51.2,0.900,52.0,52.0,3.0,N, , ,RE,X,12,1956,9,2010,N,Electric Utility,1,X,NG,RFO,,,,,NG,,,,N,, ,OVER,,,,,,,,,Y,Y
14328,Pacific Gas & Electric Co.,246,Humboldt Bay,CA,Humboldt,ST2,Natural Gas Steam Turbine,ST,,S,X,X,,,51.2,0.900,53.0,53.0,3.0,N, , ,RE,X,12,1958,9,2010,N,Electric Utility,1,X,NG,RFO,,,,,NG,,,,N,, ,OVER,,,,,,,,,Y,Y
9216,Imperial Irrigation District,389,El Centro,CA,Imperial,3,Natural Gas Steam Turbine,ST,,S,X,X,,,50.0,0.850,42.0,42.0, ,N, , ,RE,X,11,1957,9,2010,N,Electric Utility,1,X,NG,RFO,,,,,,,,,N,, ,,,,,,,,,N,N,N
14328,Pacific Gas & Electric Co.,6212,Mobile GT,CA,Humboldt,2,Petroleum Liquids,GT,,S,X,X,,,13.3, ,15.0,15.0, ,, , ,RE,X,8,1975,9,2010,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
14328,Pacific Gas & Electric Co.,6212,Mobile GT,CA,Humboldt,3,Petroleum Liquids,GT,,S,X,X,,,13.3, ,15.0,15.0, ,, , ,RE,X,6,1976,9,2010,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
57223,Sycamore Energy 1 LLC,10387,Sycamore Energy 1,CA,San Diego,1,Landfill Gas,GT,,S,X,X,,,0.9,0.980,0.7,0.7, ,, , ,RE,X,12,1989,7,2010,N,IPP Non-CHP,2,X,LFG,NG,,,,,,,,,N,, ,1H,,,,,,,,N,,
57223,Sycamore Energy 1 LLC,10387,Sycamore Energy 1,CA,San Diego,2,Landfill Gas,GT,,S,X,X,,,0.9,0.980,0.7,0.7,0.7,N, , ,RE,X,12,1989,11,2010,N,IPP Non-CHP,2,X,LFG,NG,,,,,,,,,N,, ,1H,,,,,,,,N,,
164,AERA Energy LLC,55185,Aera South Belridge Cogen Facility,CA,Kern,GENA,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,3.0, ,2.7,3.0, ,, , ,RE,X,9,1989,7,2010,Y,Industrial CHP,7,T,NG,,,,,,,,,,N,, ,,,,,,,,,N,N,N
164,AERA Energy LLC,55185,Aera South Belridge Cogen Facility,CA,Kern,GENB,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,3.0, ,2.7,3.0, ,, , ,RE,X,9,1989,7,2010,Y,Industrial CHP,7,T,NG,,,,,,,,,,N,, ,,,,,,,,,N,N,N
164,AERA Energy LLC,55185,Aera South Belridge Cogen Facility,CA,Kern,GENC,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,3.0, ,2.7,3.0, ,, , ,RE,X,9,1989,7,2010,Y,Industrial CHP,7,T,NG,,,,,,,,,,N,, ,,,,,,,,,N,N,N
11217,Los Angeles County Sanitation,10473,Palos Verdes Gas to Energy,CA,Los Angeles,GEN1,Landfill Gas,ST,,J,X,X,,,13.0, ,2.5,2.5, ,, , ,RE,X,5,1988,10,2011,N,Commercial Non-CHP,4,X,LFG,NG,,,,,NG,,,,N,, ,,,,,,,,,,Y,
54713,Chevron USA Inc,52092,Kern River Fee B Cogen,CA,Kern,GEN1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,3.7,0.900,3.2,3.6,1.5,N, , ,RE,X,5,1987,3,2011,Y,Industrial CHP,7,T,NG,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,N
54713,Chevron USA Inc,52094,Kern River Fee A Cogen,CA,Kern,GEN1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,3.7,0.900,3.2,3.4,1.5,N, , ,RE,X,6,1986,3,2011,Y,Industrial CHP,7,T,NG,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,N
54713,Chevron USA Inc,52094,Kern River Fee A Cogen,CA,Kern,GEN2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,3.7,0.900,3.2,3.4,1.5,N, , ,RE,X,6,1986,3,2011,Y,Industrial CHP,7,T,NG,,,,,,,,,,N,, ,1H,,,,,,,,N,N,N
54713,Chevron USA Inc,52095,Kern River Fee C Cogen,CA,Kern,GEN1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,4.2,0.900,3.2,3.4,2.0,N, , ,RE,X,2,1987,3,2011,Y,Industrial CHP,7,T,NG,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,N
54713,Chevron USA Inc,52095,Kern River Fee C Cogen,CA,Kern,GEN2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,3.7,0.900,3.2,3.4,2.0,N, , ,RE,X,2,1987,3,2011,Y,Industrial CHP,7,T,NG,,,,,,,,,,N,, ,1H,,,,,,,,N,N,N
27075,San Diego County Water Auth,54242,Alvarado Hydro Facility,CA,San Diego,AHF,Conventional Hydroelectric,HY,,S,X,X,,,2.1, ,1.4,1.1, ,, , ,RE,X,1,1985,7,2011,N,IPP Non-CHP,2,X,WAT,,,,,,,,,,N,, ,,,,,,,,,,,
49963,"FPL Energy Operating Services, Inc.",54454,San Gorgonio Windplant WPP1993,CA,Riverside,GEN3,Onshore Wind Turbine,WT,,S,X,X,,,34.5, ,34.5,34.5, ,, , ,RE,X,4,1994,9,2011,N,IPP Non-CHP,2,X,WND,,,,,,,,,,,,115,,,,,,,,,,,
61286,CCP Power Solutions,54468,Mt Lassen Power,CA,Lassen,GEN1,Wood/Wood Waste Biomass,ST,,W,X,X,,,11.4,0.850,10.5,10.5,1.5,N, , ,RE,X,6,1985,10,2011,N,IPP Non-CHP,2,X,WDS,PG,,,,,,,,,N,, ,12H,,,,,,,,Y,,
17609,Southern California Edison Co,56976,Solar Photovoltaic Project #01,CA,San Bernardino,S1A,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,RE,X,11,2008,11,2011,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,56976,Solar Photovoltaic Project #01,CA,San Bernardino,S1B,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,RE,X,11,2008,11,2011,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,56976,Solar Photovoltaic Project #01,CA,San Bernardino,S1C,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,RE,X,11,2008,11,2011,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,56976,Solar Photovoltaic Project #01,CA,San Bernardino,S1D,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,RE,X,11,2008,11,2011,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
23693,AES Huntington Beach LLC,335,AES Huntington Beach LLC,CA,Orange,3,Natural Gas Steam Turbine,ST,,W,X,X,HUNT3G_7_B1,HUNT3G_7_B1,225.0,1.000,225.0,225.0, ,N, , ,RE,X,5,1961,11,2012,N,IPP Non-CHP,2,X,NG,,,,,,NG,,,,,, ,1H,,,,,,,,,N,
23693,AES Huntington Beach LLC,335,AES Huntington Beach LLC,CA,Orange,4,Natural Gas Steam Turbine,ST,,W,X,X,HUNT4G_7_B1,HUNT4G_7_B1,227.0,1.000,227.0,227.0, ,N, , ,RE,X,7,1961,11,2012,N,IPP Non-CHP,2,X,NG,,,,,,NG,,,,,, ,1H,,,,,,,,,,
34691,Ormat Nevada Inc,50766,Ormesa I,CA,Imperial,OE26,Geothermal,ST,,S,X,X,,,1.2,0.800,0.9,1.1, ,, , ,RE,X,12,1986,4,2012,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,,, ,,,,,,,,,N,,
54713,Chevron USA Inc,52076,McKittrick Cogen,CA,Kern,GEN1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,3.2,0.900,3.0,3.2,1.5,N, , ,RE,X,10,1984,6,2012,Y,Industrial CHP,7,T,NG,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,N
54713,Chevron USA Inc,52076,McKittrick Cogen,CA,Kern,GEN2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,3.2,0.900,3.0,3.2,1.5,N, , ,RE,X,10,1984,6,2012,Y,Industrial CHP,7,T,NG,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,N
54713,Chevron USA Inc,52076,McKittrick Cogen,CA,Kern,GEN3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,3.2,0.900,3.0,3.2,1.5,N, , ,RE,X,10,1984,6,2012,Y,Industrial CHP,7,T,NG,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,N
61286,CCP Power Solutions,54219,Burney Mountain Power,CA,Shasta,GEN1,Wood/Wood Waste Biomass,ST,,W,X,X,,,11.4,0.850,9.8,9.8,1.5,N, , ,RE,X,6,1985,11,2012,N,IPP Non-CHP,2,X,WDS,NG,PG,,,,,,,,N,N, ,12H,,,,,,,,Y,,
61286,CCP Power Solutions,54469,Pacific Oroville Power Inc,CA,Butte,GEN1,Wood/Wood Waste Biomass,ST,,W,X,X,,,9.0,0.800,8.3,8.3,2.0,N, , ,RE,X,12,1985,12,2012,N,IPP Non-CHP,2,X,WDS,,,,,,,,,,N,, ,12H,,,,,,,,N,,
61286,CCP Power Solutions,54469,Pacific Oroville Power Inc,CA,Butte,GEN2,Wood/Wood Waste Biomass,ST,,W,X,X,,,9.0,0.800,8.3,8.3,2.0,N, , ,RE,X,12,1985,12,2012,N,IPP Non-CHP,2,X,WDS,,,,,,,,,,N,, ,12H,,,,,,,,N,,
19281,Turlock Irrigation District,56631,Turlock Irrigation District Fuel Cell,CA,Stanislaus,TFC,Other Waste Biomass,FC,,S,X,X,,,1.2, ,1.1,1.1, ,, , ,RE,X,1,2009,2,2012,Y,Electric Utility,1,T,OBG,NG,,,,,,,,,N,, ,,,,,,,,,,,
56905,Algonquin Power Sanger LLC,57564,Algonquin Power Sanger LLC,CA,Fresno,STG,Natural Gas Fired Combined Cycle,CA,,S,N,X,,,12.5, ,12.5,12.5, ,N, , ,RE,X,11,1990,3,2012,Y,IPP Non-CHP,2,,NG,,,,,,,,,,N,, ,,,,,,,,,N,,
14328,Pacific Gas & Electric Co.,214,Alta Powerhouse,CA,Placer,2,Conventional Hydroelectric,HY,,S,X,X,BONNIEN_7_N002,BONNIEN_7_N002,1.0, ,1.0,1.0, ,, , ,RE,X,11,1902,7,2013,N,Electric Utility,1,X,WAT,,,,,,,,,,N,, ,,,,,,,,,,,
